,venue,address,latitude,longitude,neighborhood,category
729,Enchiladas y Mas,1911 W Anderson Ln,30.354049392845702,-97.72683412674787,CRESTVIEW,Mexican Restaurant
730,Tarka Indian Kitchen,2525 W Anderson Ln Bldg 1 Ste 300,30.357091299311936,-97.73532224953567,ALLANDALE,Indian Restaurant
731,Madam Mam's,2700 W Anderson Ln,30.35958911009257,-97.73471126904451,NORTH SHOAL CREEK,Thai Restaurant
732,DeSano Pizzeria Napoletana,8000 Burnet Rd,30.358556642176346,-97.73068935614542,NORTH SHOAL CREEK,Pizza Place
733,Taco More,9400 Parkfield Dr,30.367959596748896,-97.70640349004402,NORTH LAMAR RUNDBERG,Taco Place
734,Chipotle Mexican Grill,2700 W Anderson Ln Ste 204,30.358628779794675,-97.73474162207276,NORTH SHOAL CREEK,Mexican Restaurant
735,Joe's Bakery & Coffee Shop,2305 E 7th St,30.261081335718135,-97.71663670729808,HOLLY,Mexican Restaurant
736,Suerte,1800 E 6th St,30.262167389165455,-97.72330021341786,EAST CESAR CHAVEZ,Mexican Restaurant
737,Justine's Brasserie,4710 E 5th St,30.25310742668006,-97.7005714890309,GOVALLE,French Restaurant
738,Juan in a Million,2300 E Cesar Chavez St,30.25525238677907,-97.71914893351808,HOLLY,Mexican Restaurant
739,Ramen Tatsu-ya,1600 E 6th St,30.263070914588642,-97.7264026159125,EAST CESAR CHAVEZ,Ramen Restaurant
740,Native Bar and Kitchen,807 E 4th St,30.2635626179709,-97.73465395818744,EAST CESAR CHAVEZ,Restaurant
741,Snooze,1109 E 5th St Ste 180,30.263505,-97.730906,EAST CESAR CHAVEZ,Breakfast Spot
742,Launderette,2115 Holly St,30.25193219641227,-97.72269000260006,HOLLY,Southern / Soul Food Restaurant
743,El Tacorrido,1701 E Riverside Dr,30.244473,-97.730576,RIVERSIDE,Taco Place
744,Flat Track Coffee,HOPE Farmers Market,30.25782335426162,-97.72707388320629,EAST CESAR CHAVEZ,Café
745,Veracruz All Natural,2505 Webberville Rd,30.263079772965966,-97.71377831697463,CENTRAL EAST AUSTIN,Taco Place
746,Las Trancas,1210 East Cesar Chavez St,30.25980956264854,-97.73193406766285,EAST CESAR CHAVEZ,Food Truck
747,De Nada Cantina,4715 E Cesar Chavez St,30.251472,-97.702173,GOVALLE,Taco Place
748,Lou’s Bodega,1900 E Cesar Chavez St,30.257305,-97.724361,HOLLY,Deli / Bodega
749,Sawyer & Co.,4827 E Cesar Chavez St,30.251360788700364,-97.7018011781627,GOVALLE,Cajun / Creole Restaurant
750,Via 313,1802 E 6th St,30.262124592225064,-97.723106711002,EAST CESAR CHAVEZ,Pizza Place
751,Kemuri Tatsu-ya,2713 E 2nd St,30.253866653153867,-97.71288074376646,HOLLY,Japanese Restaurant
752,Baby Acapulco,1705 S Lakeshore Blvd,30.24467336107199,-97.72984808359764,RIVERSIDE,Mexican Restaurant
753,Quickie Pickie,1208 E 11th St,30.268565308509515,-97.72731106939051,CENTRAL EAST AUSTIN,Sandwich Place
754,Gyu-Kaku Japanese BBQ,1211 E 5th St #100,30.263349,-97.730876,EAST CESAR CHAVEZ,Japanese Restaurant
755,Tacos Guerrero,96 N Pleasant Valley Rd,30.252693561153922,-97.71310744301182,HOLLY,Taco Place
756,Taqueria Morales,1415 W William Cannon Dr,30.200468583157917,-97.7997997469167,DITTMAR--SLAUGHTER,Food Truck
757,Taqueria Arandas,2038 W Stassney Ln,30.21647825351924,-97.79887161880544,WESTGATE,Mexican Restaurant
758,El Secreto De La Abuela #2,5700 Manchaca Rd,30.215445000000003,-97.79994,GARRISON PARK,Mexican Restaurant
759,Texas Ice House Sno Balls,7200 Manchaca Rd,30.199953,-97.808046,CHERRY CREEK,Food Truck
760,Ashley's Taco Trailer,Cherry Creek Plaza,30.21508628048502,-97.81406677612888,GARRISON PARK,Food Truck
761,Lebowski's Grill,2701 W William Cannon Dr,30.206590000000002,-97.816614,CHERRY CREEK,Burger Joint
762,Triple Wide @ Moontower,10212 Manchaca Rd,30.210112596087463,-97.7915233200306,GARRISON PARK,Food Truck
763,Shaklee Products Distributor-Adrian Opitz,13214 Mansfield Dr,30.390805,-97.894613,FOUR POINTS,Food
764,Taqueria Los Botellos,,30.389794,-97.890512,FOUR POINTS,Taco Place
765,Taqueria Escondida,Mountain View,30.396950777455658,-97.92619999753349,FOUR POINTS,Taco Place
766,Madras Dhaba,,30.389187,-97.891106,FOUR POINTS,Indian Restaurant
767,McDonald's,1030 Norwood Park Blvd,30.3404395,-97.6914697,HERITAGE HILLS,Fast Food Restaurant
768,Whataburger,9516 N Lamar Blvd,30.36530792526454,-97.6962306388532,NORTH LAMAR RUNDBERG,Burger Joint
769,Taco Bell,1016 E Anderson Ln,30.337010428152542,-97.69434090480412,HERITAGE HILLS,Fast Food Restaurant
770,El Tacorrido,9320 N Lamar Blvd,30.362932815867225,-97.69749005088661,NORTH LAMAR RUNDBERG,Mexican Restaurant
771,Pho Phong Lu’u,9200 N Lamar Blvd,30.36123275756836,-97.69856262207031,NORTH LAMAR RUNDBERG,Vietnamese Restaurant
772,SONIC Drive In,9325 N Lamar Blvd,30.362607799710702,-97.69667520122334,GEORGIAN ACRES,Fast Food Restaurant
773,Jack in the Box,814 E Rundberg Ln,30.357834797978807,-97.68663704395289,WINDSOR HILLS,Fast Food Restaurant
774,Shipley Do-Nuts,"1045 Norwood Park Blvd,",30.337627,-97.692694,HERITAGE HILLS,Donut Shop
775,SeoulJu Korean Kitchen & Bar,9515 N Lamar Blvd Ste 230,30.36471,-97.6945,NORTH LAMAR,Korean Restaurant
776,Tropicana Cuban Restaurant,9616 N Lamar Blvd #141,30.366540429061754,-97.69608547906677,NORTH LAMAR RUNDBERG,Cuban Restaurant
777,Usta Kababgy,9717 N Lamar Blvd Unit C2,30.365496,-97.695325,NORTH LAMAR,Middle Eastern Restaurant
778,Fujian Grand China Buffet,8709 N Interstate 35,30.350427359221612,-97.69204193990343,HERITAGE HILLS,Chinese Restaurant
779,Little Caesars Pizza,"1030 NORWOOD PARK BLVD, SUITE 414",30.340800634643415,-97.691728246213,HERITAGE HILLS,Pizza Place
780,Golden Chick,9600 N. Lamar,30.36559529062087,-97.69599314087453,NORTH LAMAR RUNDBERG,American Restaurant
781,Julie's Noodles,8557 Research Blvd #110,30.361164224285208,-97.71577382714347,NORTH LAMAR RUNDBERG,Chinese Restaurant
782,Taqueria Guadalajara,9207 N Lamar Blvd,30.36125576085529,-97.6976783391655,GEORGIAN ACRES,Mexican Restaurant
783,Pizza Hut,8500 N Lamar Blvd,30.353621268910747,-97.70587138834344,NORTH LAMAR RUNDBERG,Pizza Place
784,McDonald's,704 E Wonsley Dr,30.343787,-97.698984,GEORGIAN ACRES,Fast Food Restaurant
785,Taco Bell,9504 N Lamar Blvd,30.364776063269005,-97.69670742778011,NORTH LAMAR RUNDBERG,Fast Food Restaurant
786,Taqueria Arandinas,9616 N Lamar Blvd,30.366999,-97.696072,NORTH LAMAR RUNDBERG,Mexican Restaurant
787,El Nuevo Mexico,911 W Anderson Ln #120,30.348115770995857,-97.71450489890218,CRESTVIEW,Mexican Restaurant
788,"Tacos ""El Charly""",9306 N. Lamar Blvd.,30.361784,-97.698034,NORTH LAMAR RUNDBERG,Taco Place
789,Chick-Fil-A,,30.268492,-97.743821,DOWNTOWN,Fried Chicken Joint
790,1886 Café & Bakery,604 Brazos St,30.267783751991956,-97.74199363870909,DOWNTOWN,Breakfast Spot
791,Bar Chi Sushi,206 Colorado St,30.26518767144125,-97.74524302626102,DOWNTOWN,Sushi Restaurant
792,Whataburger,6301 W Parmer Ln Bldg 3,30.44524703936794,-97.74390314519508,POND SPRINGS,Burger Joint
793,Chipotle Mexican Grill,6301 W Parmer Ln Ste 201,30.445673621866533,-97.74415773958185,POND SPRINGS,Mexican Restaurant
794,Sangam Chettinad Indian Cuisne,6001 W Parmer Ln #140,30.442171,-97.74399,MCNEIL,South Indian Restaurant
795,Wendy’s,6247 McNeil Dr,30.441871846634886,-97.74658553303652,MCNEIL,Fast Food Restaurant
796,Sunflower,,30.441644,-97.745414,MCNEIL,Vietnamese Restaurant
797,Chi'lantro,6301 W Parmer Ln,30.44541,-97.74405,POND SPRINGS,Korean Restaurant
798,Schlotzsky's,6301 W Parmer Ln Ste 608,30.444145485662375,-97.74403561350493,POND SPRINGS,Restaurant
799,Sip Saam,,30.445341161225056,-97.74432457737922,POND SPRINGS,Thai Restaurant
800,SUBWAY,6221 McNeil Dr Ste. 240,30.44447469738013,-97.74546706691433,POND SPRINGS,Sandwich Place
801,Smokey Mo's BBQ,6001 W Parmer Ln,30.441700450125374,-97.74498330953234,MCNEIL,BBQ Joint
802,Egg Roll Express,6301 W Parmer Ln,30.445665856256404,-97.74399733299633,POND SPRINGS,Asian Restaurant
803,La Feria,,30.444720912212862,-97.74424696965862,POND SPRINGS,Mexican Restaurant
804,McDonald's,6010 W Parmer Ln,30.44358,-97.741409,MCNEIL,Fast Food Restaurant
805,Caffè Macs PL02,,30.433963168560936,-97.73441108594021,MCNEIL,Cafeteria
806,Cinnabon,6301 W Parmer Ln Ste Parmer,30.444470131598493,-97.74546026754903,POND SPRINGS,Bakery
807,Muro’s Pizza,,30.44546,-97.744368,POND SPRINGS,Pizza Place
808,Cafe Macs Coffee Bar,,30.43406,-97.736058,MCNEIL,Café
809,Sangam,,30.441916,-97.743791,MCNEIL,Indian Restaurant
810,Caffè Macs - Parmer Lane 5,,30.43460245097058,-97.73539369604721,MCNEIL,Cafeteria
811,Vamonos,4807 Airport Blvd,30.308466914531238,-97.71530985832213,NORTH LOOP,Tex-Mex Restaurant
812,Ski Shores Waterfront Cafe,2905 Pearce Rd,30.333487165687544,-97.82274337019375,MANSFIELD--RIVER PLACE,American Restaurant
813,Jack Allen’s Kitchen,N Capital of Texas Hwy,30.335297968372593,-97.80742043459321,MANSFIELD--RIVER PLACE,American Restaurant
814,Jade Restaurant,"3801 N Capital of Texas Hwy, C200",30.335265447937537,-97.80459053848637,MANSFIELD--RIVER PLACE,Restaurant
815,Maudie's Milagro,3801 N Capital of Texas Hwy,30.3359123,-97.80457050000001,MANSFIELD--RIVER PLACE,Mexican Restaurant
816,360 UNO,3801 N Capital of Texas Hwy,30.336735909231255,-97.80388358714978,HIGHLAND PARK,Italian Restaurant
817,Tuscany@360 Cafe & Market,3310 N Capital of Texas Hwy,30.331431575452193,-97.80995884853884,MANSFIELD--RIVER PLACE,Café
818,Paris In a Bite,,30.335591,-97.804517,MANSFIELD--RIVER PLACE,Bakery
819,Slab BBQ,,30.33842942070568,-97.80697272482965,MANSFIELD--RIVER PLACE,Food Truck
820,The Bacon Bus,,30.336173495735217,-97.80717980159518,MANSFIELD--RIVER PLACE,Food Truck
821,ALC Steaks on Tour,,30.338363516406364,-97.80723289829922,MANSFIELD--RIVER PLACE,Food Truck
822,Evil Weiner,,30.33587846803262,-97.80696741517696,MANSFIELD--RIVER PLACE,Food Truck
823,Pizza Gallery,3801 N Capital of Texas Hwy,30.336194,-97.803965,HIGHLAND PARK,Pizza Place
824,Subway,"3600 N. Capital of Texas Hwy, Building A, Suite 140",30.334318425018893,-97.80830960615157,MANSFIELD--RIVER PLACE,Sandwich Place
825,Allstar Burger,3801 N Capital of Texas Hwy Ste A180,30.335333784603844,-97.80537319075438,MANSFIELD--RIVER PLACE,Burger Joint
826,Austin Java at Tuscany @ 360,3310 N Capital of Texas Hwy,30.331384653092968,-97.8099495380923,MANSFIELD--RIVER PLACE,Café
827,Joann’s Fine Foods,1220 S Congress Ave,30.251499002257283,-97.74911523088265,BOULDIN CREEK,Diner
828,Shake Shack,1100 S Lamar Blvd,30.25588504782976,-97.76177020175025,ZILKER,Burger Joint
829,Coat & Thai,,30.263692,-97.762919,ZILKER,Thai Restaurant
830,Mi Rancho Meat Market,1095 Windy Hill Road,30.027219439870418,-97.84448283941121,ONION CREEK,Mexican Restaurant
831,Schlotzsky's,19350 N Interstate 35 Frontage Rd,30.02724042952871,-97.84448559560532,ONION CREEK,Restaurant
832,Burger King,18600 Ih-35 Frontage Rd,30.03670501728765,-97.84629419445992,ONION CREEK,Fast Food Restaurant
833,Cinnabon,19350 Interstate 35,30.028039,-97.851761,ONION CREEK,Bakery
834,Josie's Cakes,,30.028300825149167,-97.83970366678375,ONION CREEK,Bakery
835,Laredo Taco Company,19350 Interstate 35,30.028153337204817,-97.85165096733454,ONION CREEK,Restaurant
836,Maverick Healthcare Outfitters,"210 Brand Lane, Stafford,TX",30.024599684079536,-97.85189867019653,ONION CREEK,American Restaurant
837,Hardihood's,,30.02953,-97.853188,ONION CREEK,American Restaurant
838,Waffle House,8800 US-290,30.329074,-97.657771,WALNUT CREEK--PIONEER HILL,Breakfast Spot
839,SUBWAY,9207 E Highway 290,30.328197479248047,-97.65477752685547,LBJ,Sandwich Place
840,Buffalo Wild Wings,901 Little Texas Ln Ste D,30.19690241664319,-97.76766657829285,SWEETBRIAR,Wings Joint
841,Sonic Drive-In,804 W Stassney Ln,30.2096692,-97.7836404,SOUTH MANCHACA,Fast Food Restaurant
842,Chili's Grill & Bar,701 East Stassney Lane,30.1991776,-97.76707180000001,SWEETBRIAR,Tex-Mex Restaurant
843,Li’l Nonna’s,440 E Saint Elmo Rd,30.215714799118118,-97.76197710552097,EAST CONGRESS,Food Truck
844,Umi Sushi Bar & Grill,5510 S Interstate 35 #400,30.200214210665614,-97.7632983403483,EAST CONGRESS,Sushi Restaurant
845,Burger King,1001 E Ben White Blvd,30.21673758569757,-97.75487713515764,EAST CONGRESS,Fast Food Restaurant
846,Krispy Kreme Doughnuts,701 E Stassney Ln,30.199702412375068,-97.76680863074853,SWEETBRIAR,Donut Shop
847,Trudy's South Star,901 Little Texas Ln Ste C,30.197185924047368,-97.76714609103917,SWEETBRIAR,Mexican Restaurant
848,Dimassi's Mediterranean,701 E Stassney Ln Ste B,30.200380325317383,-97.7688217163086,SWEETBRIAR,Mediterranean Restaurant
849,Chipotle Mexican Grill,610 E Stassney Ln Ste B,30.201279,-97.768482,EAST CONGRESS,Mexican Restaurant
850,DK Sushi,6400 S 1st St,30.20027258738503,-97.7858903372363,GARRISON PARK,Sushi Restaurant
851,Little Caesars Pizza,512 W Stassney Ln,30.209190862623398,-97.78051428100434,WEST CONGRESS,Pizza Place
852,Pollo Rico,730 W Stassney Ln,30.208908739071543,-97.78160803540428,SOUTH MANCHACA,Mexican Restaurant
853,1st Wok,603 W Stassney Ln,30.207859797467457,-97.7810045548568,SWEETBRIAR,Chinese Restaurant
854,Wham Bam,4329 S Congress Ave,30.218719215607763,-97.76646635742229,EAST CONGRESS,Food Truck
855,Texas Land & Cattle,5511 South Interstate Hwy 35 Bldg C,30.19969714531562,-97.76515402252022,EAST CONGRESS,Steakhouse
856,Chipotle Mexican Grill,5000 W Slaughter Ln Bldg 3,30.2005085,-97.8640217,BRODIE LANE,Mexican Restaurant
857,Wendy’s,5000 W Slaughter Ln,30.200107329347603,-97.86349363626414,BRODIE LANE,Fast Food Restaurant
858,Sweet Caroline's,,30.20153755843716,-97.87067465451072,VILLAGE AT WESTERN OAKS,Food Truck
859,Which Wich? Superior Sandwiches,5000 W Slaughter Ln,30.20062260147371,-97.86483173485306,BRODIE LANE,Sandwich Place
860,BurgerFi,5701 West Slaughter Lane,30.2005968,-97.86903686,VILLAGE AT WESTERN OAKS,Burger Joint
861,zpizza,5701 W Slaughter Ln Bldg A160,30.200668906976357,-97.8699154462486,VILLAGE AT WESTERN OAKS,American Restaurant
862,Kid Spa Austin - Circle C Ranch,5700 W Slaughter Lane,30.20159169005794,-97.86921577116391,VILLAGE AT WESTERN OAKS,Restaurant
863,Hut's Hamburgers,,30.202303,-97.66494,BERGSTROM,Restaurant
864,Second Bar + Kitchen,3600 Presidential Blvd,30.20208815916348,-97.66596292649267,BERGSTROM,American Restaurant
865,Whataburger,2901 Spirit of Texas Dr #100,30.2107589,-97.667504,BERGSTROM,Burger Joint
866,Caffe Medici,,30.202307,-97.663339,BERGSTROM,Café
867,24 Diner,3600 Presidential Blvd,30.202238,-97.663955,BERGSTROM,Diner
868,Peached Tortilla,,30.202025960962192,-97.66621501537598,BERGSTROM,Taco Place
869,Parkside,3600 Presidential Blvd,30.202166,-97.66286,BERGSTROM,Restaurant
870,Los Jasmines,2463 E State Highway 71 Service Rd.,30.213787405462128,-97.65938418233536,DEL VALLE,Mexican Restaurant
871,Jack in the Box,2517 E Highway 71,30.213027,-97.6575883,DEL VALLE,Fast Food Restaurant
872,Auntie Anne's,3600 Presidential Blvd Ste 204,30.202161113874876,-97.66625676752483,BERGSTROM,Snack Place
873,El Michoacano,2701 Highway 71 East,30.21150016784668,-97.65496063232422,DEL VALLE,Mexican Restaurant
874,Salvation Pizza,,30.202208,-97.663833,BERGSTROM,Pizza Place
875,Nuevo Leon Austin Airport,3600 Presidential Blvd,30.202184741470116,-97.66635557283433,BERGSTROM,Mexican Restaurant
876,SUBWAY,2401 Highway 71 E,30.21458263245714,-97.66091060880636,DEL VALLE,Sandwich Place
877,ThunderCloud Subs,"3600 Presidential Blvd, Between Gates 6 And 7",30.20215950488806,-97.66601135553196,BERGSTROM,Sandwich Place
878,Ray’s Street Side,,30.202061,-97.666275,BERGSTROM,Taco Place
879,Twist Of Spice,,30.210638,-97.667748,BERGSTROM,Mexican Restaurant
880,Hoover's Cooking,3600 Presidential Blvd,30.20221651739235,-97.66625979001466,BERGSTROM,Southern / Soul Food Restaurant
881,Barton Springs Food Truck Park,,30.202313607672888,-97.66339721369214,BERGSTROM,Food Truck
882,Hills Cafe @ ABIA,Presidential Blvd,30.202188773213525,-97.6663711020111,BERGSTROM,Burger Joint
883,White Taco Trailer,"Texas 71, Del Valle, TX 78617",30.210372024283675,-97.65282240370826,DEL VALLE,Mexican Restaurant
884,The Taco Stop,,30.20224191400351,-97.66567575071446,BERGSTROM,Food Truck
885,The Creeks Restaurant,9515 Hotel Dr,30.211599192643053,-97.66396949043221,BERGSTROM,American Restaurant
886,SUBWAY / TacoN Mama,2901 Spirit of Texas Dr,30.210751000000002,-97.667525,BERGSTROM,Sandwich Place
887,The Black Forest,1615 Crozier Ln,30.221455,-97.66207,DEL VALLE,German Restaurant
888,Fig & Plum,Austin Bergstrom International Airport,30.201835,-97.665887,BERGSTROM,Taco Place
889,Whataburger,13235 Ranch Rd 620 N,30.46955598110449,-97.79067010011147,AVERY RANCH--LAKELINE,Burger Joint
890,Slap Box Pizzicheria,,30.487965,-97.77021,AVERY RANCH--LAKELINE,Pizza Place
891,Taco Bell,9900 W Parmer Ln Ste C,30.48665213885233,-97.77013526608825,AVERY RANCH--LAKELINE,Fast Food Restaurant
892,Arby's,13201 Ranch Road 620 N,30.469388,-97.790069,AVERY RANCH--LAKELINE,Fast Food Restaurant
893,Papa John's Pizza,9222 W Parmer Ln Ste D,30.47837187478048,-97.76490087770196,AVERY RANCH--LAKELINE,Pizza Place
894,Thai Lada,8701 W Parmer Ln Apt 1125,30.467652812157148,-97.761576334788,POND SPRINGS,Thai Restaurant
895,Subprabhat,9225 W Parmer Ln Ste 108,30.47839013574815,-97.76647085064747,AVERY RANCH--LAKELINE,Indian Restaurant
896,Central Donut,8516 Anderson Mill Rd #105,30.45639913320809,-97.76732571404528,POND SPRINGS,Donut Shop
897,Twin Panda,9231 W Parmer Ln Ste 101,30.478643596504558,-97.76668839442142,AVERY RANCH--LAKELINE,Indonesian Restaurant
898,SUBWAY,9900 W Parmer Ln Ste 110A,30.486521711131896,-97.76950550154487,AVERY RANCH--LAKELINE,Sandwich Place
899,LifeCafe,13725 Ranch Road 620 N,30.472670814545612,-97.77416223799484,AVERY RANCH--LAKELINE,Café
900,Miyako Yakitori & Sushi,8701 W Parmer Ln Apt 2128,30.467967,-97.761554,POND SPRINGS,Sushi Restaurant
901,SUBWAY,8701 W Parmer Ln Apt 2127,30.468051656518035,-97.76181609818636,POND SPRINGS,Sandwich Place
902,State Farm Insurance Cafeteria,8900 Amberglen Blvd,30.471257923645265,-97.76265100573806,POND SPRINGS,Café
903,Morelia Mexican Grill,9900 W Parmer Ln,30.487103209852773,-97.7699651862901,AVERY RANCH--LAKELINE,Mexican Restaurant
904,P King,10001 W Parmer Ln,30.488269,-97.772129,AVERY RANCH--LAKELINE,Chinese Restaurant
905,Little Big City Bakery,8863 Anderson Mill Rd,30.453765869140625,-97.77296447753906,POND SPRINGS,Bakery
906,State Farm,8900 Amberglen Blvd,30.471199585525266,-97.76255329623908,POND SPRINGS,Cafeteria
907,Kit's Wings,8701,30.468033631255242,-97.76183383622546,POND SPRINGS,Wings Joint
908,Town & Country Snack Shack,13327 Villa Park Dr,30.463804999999997,-97.772314,POND SPRINGS,Snack Place
909,La Mancha Tex Mex Tavern,2203 Hancock Dr,30.322655228516865,-97.74066978854573,ROSEDALE,Mexican Restaurant
910,Chili's Grill & Bar,4420 North Lamar Boulevard,30.31331537,-97.73838755,ROSEDALE,Tex-Mex Restaurant
911,Taco Flats,5520 Burnet Rd #101,30.330841121124035,-97.74009780659031,ALLANDALE,Taco Place
912,Picnik,4801 Burnet Rd,30.318880849972338,-97.7390659601012,BRENTWOOD,Restaurant
913,Fonda San Miguel,2330 W North Loop Blvd,30.325255284872625,-97.74352691956638,ALLANDALE,Mexican Restaurant
914,El Tacorrido,5303 Burnet Rd,30.326593375728315,-97.73952243673934,BRENTWOOD,Taco Place
915,Sap's Fine Thai Cuisine,5800 Burnet Rd,30.333477249712047,-97.74087458994259,ALLANDALE,Thai Restaurant
916,Torchy's Tacos,5119 Burnet Rd,30.323369416059716,-97.73920141165945,BRENTWOOD,Taco Place
917,Oakmont Food Company,1106 W 38th St,30.305867,-97.744197,ROSEDALE,American Restaurant
918,The Peached Tortilla,5520 Burnet Road #100,30.3308151,-97.74022699999999,ALLANDALE,Asian Restaurant
919,Hopdoddy Burger Bar,4615 N Lamar Blvd Ste 307,30.3154649,-97.73462049999999,TRIANGLE STATE,Burger Joint
920,Hat Creek Burger Co.,"5400 Burnet Road,",30.328374,-97.740035,ALLANDALE,American Restaurant
921,Chez Zee,5406 Balcones Dr,30.336672999597088,-97.75792404196466,ALLANDALE,French Restaurant
922,Phil's Icehouse,5620 Burnet Rd,30.332178305799363,-97.74030089536767,ALLANDALE,Burger Joint
923,Thundercloud Subs,5401 Burnet Rd,30.328541193350283,-97.73953206089135,BRENTWOOD,Sandwich Place
924,Chi'lantro,5222 Burnet Rd,30.32473301088047,-97.74002795953423,ROSEDALE,Korean Restaurant
925,Chipotle Mexican Grill,4400 N Lamar Blvd Ste 101,30.31258234041304,-97.73861281575586,ROSEDALE,Mexican Restaurant
926,La Cocina de Consuelo,4516 Burnet Rd,30.31609505325826,-97.74141714437873,ROSEDALE,Mexican Restaurant
927,Olive & June,3411 Glenview Ave,30.307449798607802,-97.7510456265514,ROSEDALE,Italian Restaurant
928,Billy's On Burnet,2105 Hancock Dr,30.32201478845347,-97.73979074137199,ROSEDALE,Burger Joint
929,Buddy’s Burgers,9001 Cameron Rd Ste 101,30.34603,-97.676793,WALNUT CREEK--PIONEER HILL,Burger Joint
930,"Ken's Subs, Tacos & More",9408 Dessau Rd,30.351633368819456,-97.6759304974837,WINDSOR HILLS,Taco Place
931,Pollo Campero,907 E Saint Johns Ave,30.33135870245774,-97.70134716524267,ST. JOHNS,Mexican Restaurant
932,Luby's,1410 E. Anderson Ln.,30.334325,-97.688205,HERITAGE HILLS,Comfort Food Restaurant
933,Wendy’s,1418 E Anderson Ln,30.33369215477425,-97.68706031958573,HERITAGE HILLS,Fast Food Restaurant
934,Burger King,7105 N Interstate 35 Apt 35,30.3320498,-97.7035403,ST. JOHNS,Fast Food Restaurant
935,Taquerias Las Chivas,8624 N Lamar Blvd,30.355393,-97.70359599999999,NORTH LAMAR RUNDBERG,Mexican Restaurant
936,Domino's Pizza,9001 Cameron Rd,30.34644,-97.676688,WALNUT CREEK--PIONEER HILL,Pizza Place
937,Buddy's Mexican Grill,201 Cameron,30.34649378034,-97.67655847255084,WALNUT CREEK--PIONEER HILL,Tex-Mex Restaurant
938,Jack in the Box,8630 N Lamar Blvd,30.35558745075966,-97.70329356193537,NORTH LAMAR RUNDBERG,Fast Food Restaurant
939,Los Potrillos,9120 N Interstate 35,30.356803999999997,-97.689987,GEORGIAN ACRES,Mexican Restaurant
940,Taco Hot Taco Stand,Cameron,30.35048824452963,-97.67635936920186,HERITAGE HILLS,Mexican Restaurant
941,"Taqueria ""La Chilanguita""",408 E. Rundberg Ln Austin Tx 78753,30.359893798828125,-97.69032287597656,NORTH LAMAR,Taco Place
942,Burger Tex,220 E Anderson Ln,30.34363726105473,-97.70388873800381,GEORGIAN ACRES,Burger Joint
943,El Pollo Rico,,30.358411,-97.686586,WINDSOR HILLS,Mexican Restaurant
944,Donut4u,,30.350704651418788,-97.67664053909095,HERITAGE HILLS,Donut Shop
945,Swedish Hill Bakery & Cafe,1120 W 6th St,30.272626,-97.756505,OLD WEST AUSTIN,Bakery
946,Sushi Zushi,1611 W 5th St,30.274586183145995,-97.7646922692923,OLD WEST AUSTIN,Sushi Restaurant
947,Clark's Oyster Bar,1200 W 6th St,30.272920506352303,-97.75722727459727,OLD WEST AUSTIN,Seafood Restaurant
948,Lin Asian Bar + Dim Sum Restaurant,1203 W 6th St,30.27286216354746,-97.75797745504693,OLD WEST AUSTIN,Chinese Restaurant
949,El Arroyo,1624 W 5th St,30.274822137527654,-97.76464499974496,OLD WEST AUSTIN,Mexican Restaurant
950,Nightcap,1401 West 6th Street,30.273743197867365,-97.76045624614534,OLD WEST AUSTIN,American Restaurant
951,Bar Peached,1315 W. 6th St.,30.273454653374312,-97.75989177002383,OLD WEST AUSTIN,Asian Restaurant
952,The Soup Peddler,1112 N Lamar Blvd,30.276744,-97.752081,OLD WEST AUSTIN,Soup Place
953,Austin Land & Cattle,1205 N Lamar Blvd,30.277548955539082,-97.75082073573951,DOWNTOWN,Steakhouse
954,Cafe Josie,1200 W 6th St Ste B,30.273052914850457,-97.75721338441426,OLD WEST AUSTIN,Latin American Restaurant
955,Project Pollo,,30.268649,-97.724301,CENTRAL EAST AUSTIN,Vegetarian / Vegan Restaurant
956,Los Comales,2136 E 7th St,30.261855,-97.718274,CENTRAL EAST AUSTIN,Mexican Restaurant
957,El Chilito,2219 Manor Rd,30.284217765886744,-97.71839194323972,UPPER BOGGY CREEK,Taco Place
958,Patrizi's,2307 Manor Rd,30.28388612055031,-97.71724888948108,UPPER BOGGY CREEK,Italian Restaurant
959,Salty Sow,1917 Manor Rd,30.283913200545648,-97.72143560437746,UPPER BOGGY CREEK,American Restaurant
960,Old Thousand,1000 E 11th St Ste 150,30.26948950104357,-97.72981886173937,CENTRAL EAST AUSTIN,Chinese Restaurant
961,Mi Madre's Restaurant,2201 Manor Rd,30.28415541652378,-97.71899786947097,UPPER BOGGY CREEK,Mexican Restaurant
962,Rockstar Bagels,1900 Rosewood Ave,30.26987028556034,-97.71897041255951,ROSEWOOD,Bagel Shop
963,Short Stop,3811 Interstate 35 Frontage Rd,30.29547045092785,-97.71861667831914,UPPER BOGGY CREEK,Fast Food Restaurant
964,Mama Fu's Asian House,4700 W Guadalupe St Ste A5,30.3153313,-97.7329896,TRIANGLE STATE,Restaurant
965,MezzeMe Mediterranean Kitchen,"4700 W Guadalupe St Suite#9, The Triangle",30.315673202801236,-97.73348986292355,TRIANGLE STATE,Mediterranean Restaurant
966,Domino's Pizza,3701 Guadalupe St,30.302006,-97.738089,NORTH UNIVERSITY,Pizza Place
967,Culinary Dropout,11721 Rock Rose,30.403485640467423,-97.72175555950706,NORTH BURNET,New American Restaurant
968,Yard House,11800 Domain Blvd,30.404291579326603,-97.72140898801706,NORTH BURNET,American Restaurant
